computer,process_key,window_start,event_count,unique_images,unique_files,unique_extensions,unique_destination_ips,suspicious_path_count,file_activity_count,registry_activity_count,network_activity_count,event_1_count,event_3_count,event_7_count,event_11_count,event_12_count,event_13_count,event_23_count,event_26_count,label,technique_id,scenario,source
win-host-692.attackrange.local,{BFB545BB-B909-6058-D900-00000000AF01},2021-03-24 21:51:15+00:00,7,1,2,0,0,0,7,0,0,0,0,0,0,0,0,7,0,1,T1105,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1105\atomic_red_team\windows-sysmon.log
win-host-692.attackrange.local,{BFB545BB-B909-6058-D900-00000000AF01},2021-03-24 21:51:20+00:00,7,1,2,0,0,0,7,0,0,0,0,0,0,0,0,7,0,1,T1105,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1105\atomic_red_team\windows-sysmon.log
win-host-692.attackrange.local,{BFB545BB-B909-6058-D900-00000000AF01},2021-03-24 21:51:25+00:00,7,1,2,0,0,0,7,0,0,0,0,0,0,0,0,7,0,1,T1105,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1105\atomic_red_team\windows-sysmon.log
win-host-692.attackrange.local,{BFB545BB-B909-6058-D900-00000000AF01},2021-03-24 21:51:30+00:00,6,1,2,0,0,0,6,0,0,0,0,0,0,0,0,6,0,1,T1105,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1105\atomic_red_team\windows-sysmon.log
win-host-692.attackrange.local,{BFB545BB-B909-6058-D900-00000000AF01},2021-03-24 21:51:35+00:00,6,1,2,0,0,0,6,0,0,0,0,0,0,0,0,6,0,1,T1105,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1105\atomic_red_team\windows-sysmon.log
win-host-692.attackrange.local,{BFB545BB-B909-6058-D900-00000000AF01},2021-03-24 21:51:40+00:00,7,1,2,0,0,0,7,0,0,0,0,0,0,0,0,7,0,1,T1105,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1105\atomic_red_team\windows-sysmon.log
win-host-692.attackrange.local,{BFB545BB-B909-6058-D900-00000000AF01},2021-03-24 21:51:45+00:00,7,1,2,0,0,0,7,0,0,0,0,0,0,0,0,7,0,1,T1105,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1105\atomic_red_team\windows-sysmon.log
win-host-692.attackrange.local,{BFB545BB-B909-6058-D900-00000000AF01},2021-03-24 21:51:50+00:00,6,1,2,0,0,0,6,0,0,0,0,0,0,0,0,6,0,1,T1105,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1105\atomic_red_team\windows-sysmon.log
win-host-692.attackrange.local,{BFB545BB-B909-6058-D900-00000000AF01},2021-03-24 21:51:55+00:00,7,1,2,0,0,0,7,0,0,0,0,0,0,0,0,7,0,1,T1105,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1105\atomic_red_team\windows-sysmon.log
win-host-692.attackrange.local,{BFB545BB-B909-6058-D900-00000000AF01},2021-03-24 21:52:00+00:00,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,T1105,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1105\atomic_red_team\windows-sysmon.log
win-dc-469.attackrange.local,{8B6011A9-5C50-6192-B66C-05000000F101},2021-11-15 20:08:50+00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,T1486,dcrypt,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\dcrypt\windows-sysmon.log
win-dc-469.attackrange.local,{8B6011A9-886B-6164-0A00-00000000F101},2021-11-15 20:09:55+00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,T1486,dcrypt,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\dcrypt\windows-sysmon.log
win-dc-469.attackrange.local,{8B6011A9-886D-6164-1300-00000000F101},2021-11-15 20:08:50+00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,T1486,dcrypt,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\dcrypt\windows-sysmon.log
win-dc-469.attackrange.local,{8B6011A9-886D-6164-1300-00000000F101},2021-11-15 20:10:20+00:00,21,1,0,0,0,0,0,21,0,0,0,0,0,1,20,0,0,1,T1486,dcrypt,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\dcrypt\windows-sysmon.log
win-dc-469.attackrange.local,{8B6011A9-BE53-6192-F778-05000000F101},2021-11-15 20:08:50+00:00,45,1,2,1,0,2,2,0,0,1,0,42,2,0,0,0,0,1,T1486,dcrypt,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\dcrypt\windows-sysmon.log
win-dc-469.attackrange.local,{8B6011A9-BE53-6192-F778-05000000F101},2021-11-15 20:10:20+00:00,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,T1486,dcrypt,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\dcrypt\windows-sysmon.log
win-dc-469.attackrange.local,{8B6011A9-BE53-6192-F878-05000000F101},2021-11-15 20:08:50+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,dcrypt,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\dcrypt\windows-sysmon.log
win-dc-469.attackrange.local,{8B6011A9-BE53-6192-F878-05000000F101},2021-11-15 20:09:55+00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,T1486,dcrypt,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\dcrypt\windows-sysmon.log
win-dc-469.attackrange.local,{8B6011A9-BE97-6192-0079-05000000F101},2021-11-15 20:09:55+00:00,36,1,1,1,0,0,1,12,0,1,0,22,1,3,9,0,0,1,T1486,dcrypt,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\dcrypt\windows-sysmon.log
win-dc-469.attackrange.local,{8B6011A9-BEB6-6192-0B79-05000000F101},2021-11-15 20:10:35+00:00,60,1,0,0,0,0,0,60,0,0,0,0,0,3,57,0,0,1,T1486,dcrypt,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\dcrypt\windows-sysmon.log
win-dc-469.attackrange.local,{8B6011A9-BEE0-6192-1000-00000000F201},2021-11-15 20:12:20+00:00,21,1,0,0,0,0,0,21,0,0,0,0,0,1,20,0,0,1,T1486,dcrypt,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\dcrypt\windows-sysmon.log
win-dc-469.attackrange.local,{8B6011A9-BEE0-6192-1000-00000000F201},2021-11-15 20:13:15+00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,T1486,dcrypt,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\dcrypt\windows-sysmon.log
win-dc-469.attackrange.local,{8B6011A9-BF25-6192-9C00-00000000F201},2021-11-15 20:12:20+00:00,47,1,0,0,0,0,0,1,0,1,0,45,0,1,0,0,0,1,T1486,dcrypt,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\dcrypt\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1705-5FCE-0000-0010EB030000},2020-12-07 11:57:00+00:00,6,1,0,0,0,0,0,6,0,0,0,0,0,2,4,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1715-5FCE-0000-001065B10000},2020-12-07 11:57:00+00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1715-5FCE-0000-00106BC70000},2020-12-07 11:57:00+00:00,3,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1886-5FCE-0000-0010DE3C1000},2020-12-07 11:56:50+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1886-5FCE-0000-0010F23E1000},2020-12-07 11:56:50+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1887-5FCE-0000-001027461000},2020-12-07 11:56:55+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1887-5FCE-0000-001063611000},2020-12-07 11:56:55+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1887-5FCE-0000-0010AF551000},2020-12-07 11:56:55+00:00,4,1,3,3,0,3,3,0,0,1,0,0,3,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1887-5FCE-0000-0010B2491000},2020-12-07 11:56:55+00:00,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1887-5FCE-0000-0010ED481000},2020-12-07 11:56:55+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1888-5FCE-0000-001016711000},2020-12-07 11:56:55+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1888-5FCE-0000-001068681000},2020-12-07 11:56:55+00:00,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1889-5FCE-0000-0010047A1000},2020-12-07 11:56:55+00:00,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1889-5FCE-0000-00100A971000},2020-12-07 11:56:55+00:00,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1889-5FCE-0000-00103F791000},2020-12-07 11:56:55+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1889-5FCE-0000-001045861000},2020-12-07 11:56:55+00:00,5,1,3,3,0,3,3,1,0,1,0,0,3,0,1,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1889-5FCE-0000-001071761000},2020-12-07 11:56:55+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-1889-5FCE-0000-0010F4911000},2020-12-07 11:56:55+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188A-5FCE-0000-00100BAF1000},2020-12-07 11:56:55+00:00,5,1,3,3,0,3,3,1,0,1,0,0,3,0,1,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188A-5FCE-0000-0010969A1000},2020-12-07 11:56:55+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188A-5FCE-0000-0010B0A21000},2020-12-07 11:56:55+00:00,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188A-5FCE-0000-0010E9A11000},2020-12-07 11:56:55+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188A-5FCE-0000-0010F19E1000},2020-12-07 11:56:55+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188B-5FCE-0000-00102EBB1000},2020-12-07 11:56:55+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188B-5FCE-0000-001067C51000},2020-12-07 11:56:55+00:00,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188B-5FCE-0000-0010F3C81000},2020-12-07 11:56:55+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188C-5FCE-0000-001009E21000},2020-12-07 11:57:00+00:00,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188C-5FCE-0000-001020D01000},2020-12-07 11:57:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188C-5FCE-0000-001046E11000},2020-12-07 11:57:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188C-5FCE-0000-001054CD1000},2020-12-07 11:57:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188C-5FCE-0000-001079F91000},2020-12-07 11:57:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188C-5FCE-0000-0010DAED1000},2020-12-07 11:57:00+00:00,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188C-5FCE-0000-0010EBD01000},2020-12-07 11:57:00+00:00,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188D-5FCE-0000-00101BFF1000},2020-12-07 11:57:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188D-5FCE-0000-001039FC1000},2020-12-07 11:57:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188D-5FCE-0000-0010E6FF1000},2020-12-07 11:57:00+00:00,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-188F-5FCE-0000-001001141100},2020-12-07 11:57:00+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AE-5FCE-0000-00103F420000},2020-12-07 11:57:30+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AE-5FCE-0000-0010AA360000},2020-12-07 11:57:30+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AE-5FCE-0000-0010EB030000},2020-12-07 11:57:30+00:00,44,1,0,0,0,0,0,44,0,0,0,0,0,0,44,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AE-5FCE-0000-0010EB030000},2020-12-07 11:57:35+00:00,32,1,0,0,0,0,0,32,0,0,0,0,0,0,32,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AE-5FCE-0000-0010EB030000},2020-12-07 11:57:50+00:00,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AE-5FCE-0000-0010EB030000},2020-12-07 11:58:20+00:00,3,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AE-5FCE-0000-0010EB030000},2020-12-07 12:00:10+00:00,3,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AE-5FCE-0000-0010EB030000},2020-12-07 12:00:30+00:00,14,1,0,0,0,0,0,14,0,0,0,0,0,0,14,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AE-5FCE-0000-0010EB030000},2020-12-07 12:00:35+00:00,4,1,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-001003470000},2020-12-07 11:57:35+00:00,3,2,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-001027540000},2020-12-07 11:57:35+00:00,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-001027540000},2020-12-07 11:57:45+00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-001027540000},2020-12-07 11:58:15+00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-001027540000},2020-12-07 11:58:20+00:00,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-001027540000},2020-12-07 11:58:25+00:00,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-001027540000},2020-12-07 12:00:30+00:00,5,1,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-001027540000},2020-12-07 12:00:55+00:00,5,1,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-0010454A0000},2020-12-07 11:57:35+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-001049530000},2020-12-07 11:57:35+00:00,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-001049530000},2020-12-07 11:58:15+00:00,5,1,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-001049530000},2020-12-07 12:00:10+00:00,5,1,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-001049530000},2020-12-07 12:00:35+00:00,54,1,0,0,0,0,0,54,0,0,0,0,0,0,54,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-00106A470000},2020-12-07 11:57:35+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-0010DE460000},2020-12-07 11:57:35+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18AF-5FCE-0000-0010FA420000},2020-12-07 11:57:35+00:00,3,2,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18B1-5FCE-0000-001002BA0000},2020-12-07 11:57:35+00:00,3,1,2,2,0,0,2,1,0,0,0,0,2,0,1,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18B1-5FCE-0000-001002BA0000},2020-12-07 11:57:40+00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18B1-5FCE-0000-001002BA0000},2020-12-07 11:58:15+00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18B1-5FCE-0000-001002BA0000},2020-12-07 11:58:20+00:00,3,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
win-dc-633.attackrange.local,{7E7FFDA1-18B1-5FCE-0000-001002BA0000},2020-12-07 11:58:25+00:00,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,T1486,sam_sam_note,data\datasets\splunk_attack_data\datasets\attack_techniques\T1486\sam_sam_note\windows-sysmon.log
